sentiment,sentence,processed,vector
1,"@Shantymanfan I got your package! Wow, I'm so excited! My very own one! So, do I plant it in a pot for now, and water it till it grows? ","['got', 'packag', 'wow', ',', ""i'm"", 'excit', 'one', ',', 'plant', 'pot', ',', 'water', 'till', 'grow', '?']",[0. 0. 0. ... 0. 0. 0.]
1,"@EP31 we have soccer, too~! The New England Revolution, aka the Revs!  TAYLOR TWELLMAN FTW","['soccer', ',', 'new', 'england', 'revolut', ',', 'aka', 'rev', 'taylor', 'twellman', 'ftw']",[0. 0. 0. ... 0. 0. 0.]
0,@Lakers girls better do something amazing atthis parade!Most likelythey will just ruin thebeauty thatis goinon  unfortunately they SUCK!!!,"['girl', 'better', 'someth', 'amaz', 'atthi', 'parad', 'likelythey', 'ruin', 'thebeauti', 'thati', 'goinon', 'unfortun', 'suck']",[0. 0. 0. ... 0. 0. 0.]
0,@ObamaNews Your pages are being redirected to nowhere.  ,"['page', 'redirect', 'nowher', '.']",[0. 0. 0. ... 0. 0. 0.]
0,ugh ran to mcdonalds.. so hungry. no time to eat ,"['ugh', 'ran', 'mcdonald', '.', '.', 'hungri', '.', 'time', 'eat']",[0. 0. 0. ... 0. 0. 0.]
0,has hayfever  and can't be arsed with being grounded. i hate it.,"['hayfev', ""can't"", 'ars', 'ground', '.', 'hate', '.']",[0. 0. 0. ... 0. 0. 0.]
1,loving life... and loving you ,"['love', 'life', '...', 'love']",[0. 0. 0. ... 0. 0. 0.]
0,@AmberPacific i know i dont know why i said that ,"['know', 'dont', 'know', 'said']",[0. 0. 0. ... 0. 0. 0.]
0,"@vishnupsp yea man, Missing #bck5 really hard.  I am at Ma College of Engg, Kothamangalam, what do you do..?","['yea', 'man', ',', 'miss', 'realli', 'hard', '.', 'colleg', 'engg', ',', 'kothamangalam', ',', '.', '.', '?']",[0. 0. 0. ... 0. 0. 0.]
0,"@Nahrain yeah, the torturer (Lynndee England), she's another sick puppy. ","['yeah', ',', 'tortur', '(', 'lynnde', 'england', ')', ',', 'anoth', 'sick', 'puppi', '.']",[0. 0. 0. ... 0. 0. 0.]
0,@brennasaurus  Lame! Mom said she has to work all say on Saturday. :'(,"['lame', 'mom', 'said', 'work', 'say', 'saturday', '.', ':', ""'"", '(']",[0. 0. 0. ... 0. 0. 0.]
0,@enterbelladonna i dunno how to use the forum and i get frustrated with it. i'll miss talking to you on here. ,"['dunno', 'use', 'forum', 'get', 'frustrat', '.', ""i'll"", 'miss', 'talk', '.']",[0. 0. 0. ... 0. 0. 0.]
0,My ninong Mike died yesterday..  Please pray for him. Everyone's sad about that. Facebook stats.. ,"['ninong', 'mike', 'die', 'yesterday', '.', '.', 'pleas', 'pray', '.', ""everyone'"", 'sad', '.', 'facebook', 'stat', '.', '.']",[0. 0. 0. ... 0. 0. 0.]
0,Damn u silverstone. wotya have to hold the racing on the day i'll be travelling back from middle england!! Booo!! ,"['damn', 'u', 'silverston', '.', 'wotya', 'hold', 'race', 'day', ""i'll"", 'travel', 'back', 'middl', 'england', 'booo']",[0. 0. 0. ... 0. 0. 0.]
0,continental check-in at seatac was so brutal. waited 30 minutes to get my boarding passes printed... worse yet... starbucks is closed. ,"['continent', 'check-in', 'seatac', 'brutal', '.', 'wait', 'minut', 'get', 'board', 'pass', 'print', '...', 'wors', 'yet', '...', 'starbuck', 'close', '.']",[0. 0. 0. ... 0. 0. 0.]
0,@ab3dj  Poor cavs....all that hard work. ,"['poor', 'cav', '...', '.', 'hard', 'work', '.']",[0. 0. 0. ... 0. 0. 0.]
0,Completely forgot that Trav wanted to play XBox tonight ,"['complet', 'forgot', 'trav', 'want', 'play', 'xbox', 'tonight']",[0. 0. 0. ... 0. 0. 0.]
0,I forgot my iphone at home. I feel naked without it ,"['forgot', 'iphon', 'home', '.', 'feel', 'nake', 'without']",[0. 0. 0. ... 0. 0. 0.]
0,"Going to bed early, I got a headache...  ","['go', 'bed', 'earli', ',', 'got', 'headach', '...']",[0. 0. 0. ... 0. 0. 0.]
0,"Worried about my friends who had a break-in-- 2 laptops stolen, nothing else. iPod Nano was left on the dining table. Data backed up, but ","['worri', 'friend', 'break-in', 'laptop', 'stolen', ',', 'noth', 'els', '.', 'ipod', 'nano', 'left', 'dine', 'tabl', '.', 'data', 'back', ',']",[0. 0. 0. ... 0. 0. 0.]
0,@RubyRose1 prop 8 didn't pass... again? OMG why does it even have to go to a vote. Obama should just work his magic? ,"['prop', 'pass', '...', '?', 'omg', 'even', 'go', 'vote', '.', 'obama', 'work', 'magic', '?']",[0. 0. 0. ... 0. 0. 0.]
0,Going to bed. I am not feeling well today. Got a fever. ,"['go', 'bed', '.', 'feel', 'well', 'today', '.', 'got', 'fever', '.']",[0. 0. 0. ... 0. 0. 0.]
0,I keep drinking coffee wishing it was Starbucks ,"['keep', 'drink', 'coffe', 'wish', 'starbuck']",[0. 0. 0. ... 0. 0. 0.]
0,"@drewkolar my dad threw me out, I'm at my grandma's tonight.. and I need a drinking buddy  but I'm in Brazil, not really around the corner","['dad', 'threw', ',', ""i'm"", ""grandma'"", 'tonight', '.', '.', 'need', 'drink', 'buddi', ""i'm"", 'brazil', ',', 'realli', 'around', 'corner']",[0. 0. 0. ... 0. 0. 0.]
0,exhausted and I have a brutal headache ,"['exhaust', 'brutal', 'headach']",[0. 0. 0. ... 0. 0. 0.]
0,"Loss it tough for fans and Lebron, yes indeed  http://tr.im/n9Cr","['loss', 'tough', 'fan', 'lebron', ',', 'ye', 'inde']",[0. 0. 0. ... 0. 0. 0.]
0,Shiny new white 32Gb iPhone 3G S unboxing will need to take place later due to other priorities ,"['shini', 'new', 'white', 'gb', 'iphon', 'g', 'unbox', 'need', 'take', 'place', 'later', 'due', 'prioriti']",[0. 0. 0. ... 0. 0. 0.]
0,"Jogging, isnt REALLY that cool, especially if you've got a fever ","['jog', ',', 'isnt', 'realli', 'cool', ',', 'especi', 'got', 'fever']",[0. 0. 0. ... 0. 0. 0.]
0,"Waiting for him. Hopefully he gets on facebook soon. Something is wrong though, some people can't write on my wall. Hope it's fixed soon. ","['wait', '.', 'hope', 'get', 'facebook', 'soon', '.', 'someth', 'wrong', 'though', ',', 'peopl', ""can't"", 'write', 'wall', '.', 'hope', 'fix', 'soon', '.']",[0. 0. 0. ... 0. 0. 0.]
0,I'm stuck awake in the middle of the night for the second day in a row. And I felt terrible yesterday. ,"[""i'm"", 'stuck', 'awak', 'middl', 'night', 'second', 'day', 'row', '.', 'felt', 'terribl', 'yesterday', '.']",[0. 0. 0. ... 0. 0. 0.]
1,"@Michael_Cera starbucks is the best. i work there, i should know  what're you getting there?","['starbuck', 'best', '.', 'work', ',', 'know', ""what'r"", 'get', '?']",[0. 0. 0. ... 0. 0. 0.]
0,Is starting to think Obama was all hype    same old politicians,"['start', 'think', 'obama', 'hype', 'old', 'politician']",[0. 0. 0. ... 0. 0. 0.]
0,Kelly Clarkson CD is already in.  This is going to be a long ride to Scranton with @annibannani2 and @fakealvy. I #blamedrewscancer.,"['kelli', 'clarkson', 'cd', 'alreadi', '.', 'go', 'long', 'ride', 'scranton', '.', '.']",[0. 0. 0. ... 0. 0. 0.]
0,Feels sad my best friend Skippy is not going to be in London  Thanks for ruining that T! ;),"['feel', 'sad', 'best', 'friend', 'skippi', 'go', 'london', 'thank', 'ruin']",[0. 0. 0. ... 0. 0. 0.]
0,I wish Fallout 3 was on the PSP...but only because that's all I have with me right now ,"['wish', 'fallout', 'psp', '...', ""that'"", 'right']",[0. 0. 0. ... 0. 0. 0.]
1,"@CheapyD sweet, new episode of cagcast, thnx cheapy ","['sweet', ',', 'new', 'episod', 'cagcast', ',', 'thnx', 'cheapi']",[0. 0. 0. ... 0. 0. 0.]
1,@googoodolls http://twitpic.com/56m0y - Really nice!  Grettings from Brazil =P i love goo goo dolls (L',"['realli', 'nice', 'gret', 'brazil', 'love', 'goo', 'goo', 'doll', '(', 'l', ""'""]",[0. 0. 0. ... 0. 0. 0.]
0,-gasps- dananananaykroyd touring aussie ....  GRRR WHY ALWAYS SYDNEY AND MELBZ FFS,"['gasp', 'dananananaykroyd', 'tour', 'aussi', '...', '.', 'grrr', 'alway', 'sydney', 'melbz', 'ff']",[0. 0. 0. ... 0. 0. 0.]
1,Modern warfare 2 gameplay looks goood  #xboxe3,"['modern', 'warfar', 'gameplay', 'look', 'goood']",[0. 0. 0. ... 0. 0. 0.]
1,England have won the rugby they played like a well oiled machine ,"['england', 'rugbi', 'play', 'like', 'well', 'oil', 'machin']",[0. 0. 0. ... 0. 0. 0.]
1,eating mcdonalds and watching b work out!  yum! I need to start working out. flabs do not look good on the beach! lols,"['eat', 'mcdonald', 'watch', 'b', 'work', 'yum', 'need', 'start', 'work', '.', 'flab', 'look', 'good', 'beach', 'lol']",[0. 0. 0. ... 0. 0. 0.]
0,"magic vs lakers... I kno my baby @erik_jamaal is happy, but im so not interested in this match up. idk who I will root 4 ","['magic', 'vs', 'laker', '...', 'kno', 'babi', 'happi', ',', 'im', 'interest', 'match', '.', 'idk', 'root']",[0. 0. 0. ... 0. 0. 0.]
1,@JonasBrothers I LOVE YOU MR PRESIDENT&lt;3 my friend doesnt know about mr president &amp; she thought I said i love obama HAHA! ,"['love', 'mr', 'presid', 'lt', ';', '3', 'friend', 'doesnt', 'know', 'mr', 'presid', 'amp', ';', 'thought', 'said', 'love', 'obama', 'haha']",[0. 0. 0. ... 0. 0. 0.]
0,@stephenkruiser I'm so sorry to hear about your dog ,"[""i'm"", 'sorri', 'hear', 'dog']",[0. 0. 0. ... 0. 0. 0.]
0,@Shari58 Still got the fever ,"['still', 'got', 'fever']",[0. 0. 0. ... 0. 0. 0.]
0,Guess I will go to bed...Cavs lost ,"['guess', 'go', 'bed', '...', 'cav', 'lost']",[0. 0. 0. ... 0. 0. 0.]
0,ouchyyy booo  headache! going to beed right now. even when its 7:42 oouuuch,"['ouchyyi', 'booo', 'headach', 'go', 'beed', 'right', '.', 'even', ':', '42', 'oouuuch']",[0. 0. 0. ... 0. 0. 0.]
1,And the west was won! Yeah lakers! ,"['west', 'yeah', 'laker']",[0. 0. 0. ... 0. 0. 0.]
0,Mr. iPod is sick ,"['mr', '.', 'ipod', 'sick']",[0. 0. 0. ... 0. 0. 0.]
0,"Well, that sucked. ","['well', ',', 'suck', '.']",[0. 0. 0. ... 0. 0. 0.]
1,"By the way... I never imagined that I'd have 111 followers. Thank you all, even the robots ","['way', '...', 'never', 'imagin', ""i'd"", 'follow', '.', 'thank', ',', 'even', 'robot']",[0. 0. 0. ... 0. 0. 0.]
1,@SeattleWillow Have a nice time work! ,"['nice', 'time', 'work']",[0. 0. 0. ... 0. 0. 0.]
0,so glad it isn;t as hot today as yesterday...yet. Still can't shake this headache. ,"['glad', ';', 'hot', 'today', 'yesterday', '...', 'yet', '.', 'still', ""can't"", 'shake', 'headach', '.']",[0. 0. 0. ... 0. 0. 0.]
1,At starbucks with my new sister  learning her new phone.,"['starbuck', 'new', 'sister', 'learn', 'new', 'phone', '.']",[0. 0. 0. ... 0. 0. 0.]
0,@AnnaSaccone sounds yummy! i hate now living on practically nothing! ,"['sound', 'yummi', 'hate', 'live', 'practic', 'noth']",[0. 0. 0. ... 0. 0. 0.]
0,@Poohpot lmao im sorry poohpot i ate it all! ,"['lmao', 'im', 'sorri', 'poohpot', 'ate']",[0. 0. 0. ... 0. 0. 0.]
0,have a really sore throat and i think i also have a fever  not good,"['realli', 'sore', 'throat', 'think', 'also', 'fever', 'good']",[0. 0. 0. ... 0. 0. 0.]
1,Ashton is going to be Oprah!  All hail the Twitter King! LOL!,"['ashton', 'go', 'oprah', 'hail', 'twitter', 'king', 'lol']",[0. 0. 0. ... 0. 0. 0.]
0,Listening to Bjork's All is full of Love... crying ,"['listen', ""bjork'"", 'full', 'love', '...', 'cri']",[0. 0. 0. ... 0. 0. 0.]
0,@ImajicArt 3 month cancer battle. ,"['month', 'cancer', 'battl', '.']",[0. 0. 0. ... 0. 0. 0.]
0,"Is it raining in the north end? Too bad, that has no effect on the record of dry days in a row in SEATTLE. We northenders don't count. ","['rain', 'north', 'end', '?', 'bad', ',', 'effect', 'record', 'dri', 'day', 'row', 'seattl', '.', 'northend', 'count', '.']",[0. 0. 0. ... 0. 0. 0.]
0,this week is not going as i had hoped ,"['week', 'go', 'hope']",[0. 0. 0. ... 0. 0. 0.]
0,I'm really cold. I don't want to go to sleep yet but there's nothing to do ,"[""i'm"", 'realli', 'cold', '.', 'want', 'go', 'sleep', 'yet', ""there'"", 'noth']",[0. 0. 0. ... 0. 0. 0.]
1,@dpburland yes i think i might just do that hehe might watch sleepless in seattle my fave ,"['ye', 'think', 'might', 'hehe', 'might', 'watch', 'sleepless', 'seattl', 'fave']",[0. 0. 0. ... 0. 0. 0.]
1,Just saw Sunshine Cleaning. I love Amy Adams ,"['saw', 'sunshin', 'clean', '.', 'love', 'ami', 'adam']",[0. 0. 0. ... 0. 0. 0.]
0,i'm bored dude ¬¬ nobody wants to take me to mcdonalds... ,"[""i'm"", 'bore', 'dude', 'nobodi', 'want', 'take', 'mcdonald', '...']",[0. 0. 0. ... 0. 0. 0.]
0,@DjAlizay I really don't think people choose to be that way. But I think he chose not to accept my family's help   He might be dead by now,"['realli', 'think', 'peopl', 'choos', 'way', '.', 'think', 'chose', 'accept', ""family'"", 'help', 'might', 'dead']",[0. 0. 0. ... 0. 0. 0.]
0,@Miss_Kookie  im good mad my CAvS lost ,"['im', 'good', 'mad', 'cav', 'lost']",[0. 0. 0. ... 0. 0. 0.]
0,@Kal_Penn I am so sad  Kutner was my favorite of the new team!!,"['sad', 'kutner', 'favorit', 'new', 'team']",[0. 0. 0. ... 0. 0. 0.]
1,@wale I'm gonna havta temp stop fllwing u while ur talkin abt kobe bc I loveeeeeeee him &amp; I'm taking it personal and I like lebron 2. ,"[""i'm"", 'gonna', 'havta', 'temp', 'stop', 'fllwing', 'u', 'ur', 'talkin', 'abt', 'kobe', 'bc', 'loveeeeeee', 'amp', ';', ""i'm"", 'take', 'person', 'like', 'lebron', '.']",[0. 0. 0. ... 0. 0. 0.]
1,OK bedtime for me...  We made it through another Monday!!!  YAY!!!  Night Tweets!    *poof*,"['ok', 'bedtim', '...', 'made', 'anoth', 'monday', 'yay', 'night', 'tweet', 'poof']",[0. 0. 0. ... 0. 0. 0.]
1,http://twitpic.com/5c9gs - A picture of Taylor Swift. I really like this picture. I have an exact one on my walls of my room! ,"['pictur', 'taylor', 'swift', '.', 'realli', 'like', 'pictur', '.', 'exact', 'one', 'wall', 'room']",[0. 0. 0. ... 0. 0. 0.]
0,"Anybody have advice on who to use for printing biz cards besides Overnight (bad experience) &amp; PsPrint, each biz card = sep. project = ","['anybodi', 'advic', 'use', 'print', 'biz', 'card', 'besid', 'overnight', '(', 'bad', 'experi', ')', 'amp', ';', 'psprint', ',', 'biz', 'card', '=', 'sep', '.', 'project', '=']",[0. 0. 0. ... 0. 0. 0.]
0,"listening to taylor swift, her music makes me sad ","['listen', 'taylor', 'swift', ',', 'music', 'make', 'sad']",[0. 0. 0. ... 0. 0. 0.]
1,@maryaflower McDonalds coffee beat starbucks by a mile in a blind taste test ,"['mcdonald', 'coffe', 'beat', 'starbuck', 'mile', 'blind', 'tast', 'test']",[0. 0. 0. ... 0. 0. 0.]
0,"happy fathers day to all the fathers out there!!!!! unfortunatly im not celebrting, my dad died coz of cancer when i was 8  xxx","['happi', 'father', 'day', 'father', 'unfortunatli', 'im', 'celebrt', ',', 'dad', 'die', 'coz', 'cancer', 'xxx']",[0. 0. 0. ... 0. 0. 0.]
1,"@m3L1nd4 not in youtube,, but in dvd.. about the story it's mix between meteor garden and hana yori dango.. you must watch it.. ","['youtub', ',', ',', 'dvd', '.', '.', 'stori', 'mix', 'meteor', 'garden', 'hana', 'yori', 'dango', '.', '.', 'must', 'watch', '.', '.']",[0. 0. 0. ... 0. 0. 0.]
0,I had a dream Michelle Obama was stalking me. She was trying to pin flower broaches one me ,"['dream', 'michel', 'obama', 'stalk', '.', 'tri', 'pin', 'flower', 'broach', 'one']",[0. 0. 0. ... 0. 0. 0.]
1,@arataka yay!  you found them!!!  ,"['yay', 'found']",[0. 0. 0. ... 0. 0. 0.]
1,GuiPulp is open ,"['guipulp', 'open']",[0. 0. 0. ... 0. 0. 0.]
0,I can't find my Ipod   Just tore the living room apart and never found it.,"[""can't"", 'find', 'ipod', 'tore', 'live', 'room', 'apart', 'never', 'found', '.']",[0. 0. 0. ... 0. 0. 0.]
1,Going to Brians graduation. Wearing Taylor Swift's designed dress. ,"['go', 'brian', 'graduat', '.', 'wear', 'taylor', ""swift'"", 'design', 'dress', '.']",[0. 0. 0. ... 0. 0. 0.]
0,@KidFco0L LMAO my throat hurts... Man I told myself I wasn't gonna come back from vegas with an STD rhis trip ,"['lmao', 'throat', 'hurt', '...', 'man', 'told', 'gonna', 'come', 'back', 'vega', 'std', 'rhi', 'trip']",[0. 0. 0. ... 0. 0. 0.]
1,@taylorswift13 you're soooo talented and I wish I could go to one of your concerts! Ily miss taylor swift! ,"['soooo', 'talent', 'wish', 'could', 'go', 'one', 'concert', 'ili', 'miss', 'taylor', 'swift']",[0. 0. 0. ... 0. 0. 0.]
1,"@harper I'm in the same boat as you.  Happily, there is a McDonalds close by so we can both enjoy a greasy breakfast.","[""i'm"", 'boat', '.', 'happili', ',', 'mcdonald', 'close', 'enjoy', 'greasi', 'breakfast', '.']",[0. 0. 0. ... 0. 0. 0.]
0,@elizard I think Mary is working Monday night too  CAVS need a miracle ,"['think', 'mari', 'work', 'monday', 'night', 'cav', 'need', 'miracl']",[0. 0. 0. ... 0. 0. 0.]
0,@psprkl @sdoyon It's bad for their little baby ears ,"['bad', 'littl', 'babi', 'ear']",[0. 0. 0. ... 0. 0. 0.]
0,I miss my iPod...life just isn't the same without it ,"['miss', 'ipod', '...', 'life', 'without']",[0. 0. 0. ... 0. 0. 0.]
0,"@mattress i had my ipod to take notes, i just have such a short attention span I forgot by the time my haircut was done. ","['ipod', 'take', 'note', ',', 'short', 'attent', 'span', 'forgot', 'time', 'haircut', 'done', '.']",[0. 0. 0. ... 0. 0. 0.]
1,Finally almost home ,"['final', 'almost', 'home']",[0. 0. 0. ... 0. 0. 0.]
1,"@realjohngreen Yeah, Dutch people are up as well ;). Say hi to Sydney for me ","['yeah', ',', 'dutch', 'peopl', 'well', '.', 'say', 'hi', 'sydney']",[0. 0. 0. ... 0. 0. 0.]
0,I wanna be in a punk rock band again ,"['wanna', 'punk', 'rock', 'band']",[0. 0. 0. ... 0. 0. 0.]
0,"is running a fever after last night, sad face. ","['run', 'fever', 'last', 'night', ',', 'sad', 'face', '.']",[0. 0. 0. ... 0. 0. 0.]
0,Facebook is freaking out.  Apparently I have no friends. Yesterday I had 642. ,"['facebook', 'freak', '.', 'appar', 'friend', '.', 'yesterday', '.']",[0. 0. 0. ... 0. 0. 0.]
0,"i just found my old,  broken, pink ipod nano. poor thing ","['found', 'old', ',', 'broken', ',', 'pink', 'ipod', 'nano', '.', 'poor', 'thing']",[0. 0. 0. ... 0. 0. 0.]
0,@Cibaby sorry hear bout the cavs ,"['sorri', 'hear', 'bout', 'cav']",[0. 0. 0. ... 0. 0. 0.]
1,you know twitter is going places when oprah starts tweeting. oh and larry king! ,"['know', 'twitter', 'go', 'place', 'oprah', 'start', 'tweet', '.', 'oh', 'larri', 'king']",[0. 0. 0. ... 0. 0. 0.]
0,"Damn, booted up the xbox for the first time in ages and Live is down for maintenance! ","['damn', ',', 'boot', 'xbox', 'first', 'time', 'age', 'live', 'mainten']",[0. 0. 0. ... 0. 0. 0.]
0,@gfalcone601 i should soo do that but i need to get back to England asap.. miserable in Texas ,"['soo', 'need', 'get', 'back', 'england', 'asap', '.', '.', 'miser', 'texa']",[0. 0. 0. ... 0. 0. 0.]
0,"way sunburned, if i ever get skin cancer i will credit pool volleyball ","['way', 'sunburn', ',', 'ever', 'get', 'skin', 'cancer', 'credit', 'pool', 'volleybal']",[0. 0. 0. ... 0. 0. 0.]
1,"@Jonasbrothers Nice skillz Nick  x love always, Marjorie &amp; Jemimah. Sydney, Australia.","['nice', 'skillz', 'nick', 'x', 'love', 'alway', ',', 'marjori', 'amp', ';', 'jemimah', '.', 'sydney', ',', 'australia', '.']",[0. 0. 0. ... 0. 0. 0.]
1,@daygan Wow! This Ubuntu feature is really cool  ?? again! Got More??,"['wow', 'ubuntu', 'featur', 'realli', 'cool', '?', '?', 'got', '?', '?']",[0. 0. 0. ... 0. 0. 0.]
0,"My bathtub drain is fired: it haz 1 job 2 do, &amp; it iz FAIL. I got all Drano on its ass, &amp; iz STILL NOT DRAINING. I wanna shower, dangit!! ","['bathtub', 'drain', 'fire', ':', 'haz', 'job', ',', 'amp', ';', 'iz', 'fail', '.', 'got', 'drano', 'ass', ',', 'amp', ';', 'iz', 'still', 'drain', '.', 'wanna', 'shower', ',', 'dangit']",[0. 0. 0. ... 0. 0. 0.]
0,wow... all i wanted to do is see taylor swift but of course shes sold out! ,"['wow', '...', 'want', 'see', 'taylor', 'swift', 'cours', 'she', 'sold']",[0. 0. 0. ... 0. 0. 0.]
1,"@danielkirkley Lead Me To The Cross is one of my favorites!! Great job, D!!! ","['lead', 'cross', 'one', 'favorit', 'great', 'job', ',']",[0. 0. 0. ... 0. 0. 0.]
0,more depressed than you could ever imagine that I won't be going to Vegas.  I hate having to be financially responsible.,"['depress', 'could', 'ever', 'imagin', 'go', 'vega', '.', 'hate', 'financi', 'respons', '.']",[0. 0. 0. ... 0. 0. 0.]
1,Lakers=WorldCHhampions!!! Wooo!! Dangg The &quot; Laker Parade&quot; Was Straight Up Crazyy! Ahahaha ,"['laker', '=', 'worldchhampion', 'wooo', 'dangg', 'quot', ';', 'laker', 'parad', 'quot', ';', 'straight', 'crazyy', 'ahahaha']",[0. 0. 0. ... 0. 0. 0.]
0,In Mcdonalds....... Wanted To See Star Trek But All Late Times ,"['mcdonald', '...', '...', '.', 'want', 'see', 'star', 'trek', 'late', 'time']",[0. 0. 0. ... 0. 0. 0.]
0,"This is wario, I wish there is wario land game in PSP  , I miss this game, last time I played it was wi... - Photo: http://bkite.com/06H8T","['wario', ',', 'wish', 'wario', 'land', 'game', 'psp', ',', 'miss', 'game', ',', 'last', 'time', 'play', 'wi', '...', 'photo', ':']",[0. 0. 0. ... 0. 0. 0.]
