sentiment|sentence|sentiment_score|confidence_rating|explanation_score|explanation|processed|vector|results|fold
0|The scallop dish is quite appalling for value as well.|-0.6999999999999998|0.8333333333333334|0.8666666666666667|The sentiment score of -0.7 indicates a strong negative sentiment towards the scallop dish, highlighted by its unappealing taste, inflated price, and clear disapproval.|['scallop', 'dish', 'quit', 'appal', 'valu', 'well', '.']|"[ 0.          0.          0.         ... -0.7         0.83333333
  0.86666667]"|0.003963589668273926|3.0
0|2 times - Very Bad Customer Service !|-0.9|0.8833333333333333|0.8333333333333334|"The explanations consistently indicate a strong negative sentiment towards the customer service experience, with the use of words like ""very bad"" and the clear expression of negativity resulting in a high confidence rating."|['time', 'bad', 'custom', 'servic']|"[ 0.          0.          0.         ... -0.9         0.88333333
  0.83333333]"|0.002188708633184433|0.0
1|The sweet potato fries were very good and seasoned well.|0.9|0.8666666666666667|0.9333333333333332|"The user's statement expresses a positive sentiment towards the sweet potato fries, using words like ""very good,"" ""seasoned well,"" and mentioning the specific food item."|['sweet', 'potato', 'fri', 'good', 'season', 'well', '.']|[0.         0.         0.         ... 0.9        0.86666667 0.93333333]|0.9988186955451965|3.0
1|Today is the second time I've been to their lunch buffet and it was pretty good.|0.6999999999999998|0.8333333333333334|0.8666666666666667|"The user's comment about the lunch buffet is consistently positive, with mentions of it being ""pretty good"" and their second visit indicating a favorable experience."|"['today', 'second', 'time', ""i'v"", 'lunch', 'buffet', 'pretti', 'good', '.']"|[0.         0.         0.         ... 0.7        0.83333333 0.86666667]|0.9914436936378479|4.0
0|There is so much good food in Vegas that I feel cheated for wasting an eating opportunity by going to Rice and Company.|0.0666666666666666|0.7999999999999999|0.9|The sentiment score is 0.36, suggesting a mixed sentiment towards Rice and Company in Vegas. The user feels disappointed with their experience and expresses a negative sentiment due to feeling cheated and wasted an eating opportunity.|['much', 'good', 'food', 'vega', 'feel', 'cheat', 'wast', 'eat', 'opportun', 'go', 'rice', 'compani', '.']|[0.         0.         0.         ... 0.06666667 0.8        0.9       ]|0.1630651354789734|1.0
0|Coming here is like experiencing an underwhelming relationship where both parties can't wait for the other person to ask to break up.|-0.8000000000000002|0.9|0.9|The overall sentiment of the explanations is negative as the statement describes the experience as underwhelming and compares it to a relationship where both parties are eager for a breakup, indicating disappointment and dissatisfaction.|"['come', 'like', 'experienc', 'underwhelm', 'relationship', 'parti', ""can't"", 'wait', 'person', 'ask', 'break', '.']"|[ 0.   0.   0.  ... -0.8  0.9  0.9]|0.004476016387343407|4.0
0|walked in and the place smelled like an old grease trap and only 2 others there eating.|-0.8000000000000002|0.9|0.8666666666666667|The general sentiment towards the restaurant is negative, as indicated by the negative sentiment score and descriptions of the place smelling like an old grease trap and having only 2 other people eating. The sentiment is quite clear and accurately captures the negative aspects of the experience.|['walk', 'place', 'smell', 'like', 'old', 'greas', 'trap', 'other', 'eat', '.']|"[ 0.          0.          0.         ... -0.8         0.9
  0.86666667]"|0.000644777319394052|3.0
0|The turkey and roast beef were bland.|-0.7666666666666666|0.8666666666666667|0.9166666666666666|The turkey and roast beef were described as bland, indicating a negative sentiment as it suggests a lack of flavor or taste, reinforcing the negative sentiment towards the food.|['turkey', 'roast', 'beef', 'bland', '.']|"[ 0.          0.          0.         ... -0.76666667  0.86666667
  0.91666667]"|0.005324128549546003|2.0
1|This place has it!|0.9|0.8166666666666668|0.5666666666666668|The explanations indicate that the response is positive and suggests that the place has something desirable, which could potentially satisfy the user's expectations and lead to satisfaction or excitement.|['place']|[0.         0.         0.         ... 0.9        0.81666667 0.56666667]|0.9945113658905029|0.0
0|The pan cakes everyone are raving about taste like a sugary disaster tailored to the palate of a six year old.|-0.8333333333333334|0.8666666666666667|0.9166666666666666|"The text expresses a strong dislike for the pancakes, describing them as a ""sugary disaster tailored to a young child's taste"" and indicating disappointment and criticism towards their taste."|['pan', 'cake', 'everyon', 'rave', 'tast', 'like', 'sugari', 'disast', 'tailor', 'palat', 'six', 'year', 'old', '.']|"[ 0.          0.          0.         ... -0.83333333  0.86666667
  0.91666667]"|0.000644777319394052|3.0
1|I love the Pho and the spring rolls oh so yummy you have to try.|0.9666666666666668|0.8666666666666667|0.9333333333333332|The explanations unanimously convey a strong positive sentiment towards the Pho and spring rolls, describing them as delicious and encouraging others to try them.|['love', 'pho', 'spring', 'roll', 'oh', 'yummi', 'tri', '.']|[0.         0.         0.         ... 0.96666667 0.86666667 0.93333333]|0.9991477727890015|4.0
0|The poor batter to meat ratio made the chicken tenders very unsatisfying.|-0.6999999999999998|0.8333333333333334|0.8666666666666667|The sentiment score of -0.6 suggests a negative sentiment overall, with the main issue being the unsatisfying batter to meat ratio in the chicken tenders.|['poor', 'batter', 'meat', 'ratio', 'made', 'chicken', 'tender', 'unsatisfi', '.']|"[ 0.          0.          0.         ... -0.7         0.83333333
  0.86666667]"|0.009939867071807384|0.0
1|All I have to say is the food was amazing!!!|0.9666666666666668|0.9|0.9|The sentiment analysis reveals that there is a consistently positive sentiment expressed in the text, with emphasis on the high level of satisfaction and strong positive experience associated with the food.|['say', 'food', 'amaz']|[0.         0.         0.         ... 0.96666667 0.9        0.9       ]|0.9988898634910583|2.0
1|Omelets are to die for!|0.9333333333333332|0.9|0.8000000000000002|"The explanations consistently indicate a strong positive sentiment towards omelets, with the phrase ""to die for"" and the use of an exclamation mark highlighting the person's enthusiasm and enjoyment."|['omelet', 'die']|[0.         0.         0.         ... 0.93333333 0.9        0.8       ]|0.9917448163032532|2.0
1|Everything was fresh and delicious!|0.9333333333333332|0.9|0.9666666666666668|"Overall, the explanations suggest that the statement ""Everything was fresh and delicious!"" indicates a positive sentiment towards the food and a pleasant dining experience."|['everyth', 'fresh', 'delici']|[0.         0.         0.         ... 0.93333333 0.9        0.96666667]|0.9985219836235046|2.0
0|In summary, this was a largely disappointing dining experience.|-0.7666666666666666|0.9|0.8666666666666667|"The reviews indicate a negative sentiment toward the dining experience, with words like ""disappointing"" and ""largely"" intensifying the negative sentiment."|['summari', ',', 'larg', 'disappoint', 'dine', 'experi', '.']|"[ 0.          0.          0.         ... -0.76666667  0.9
  0.86666667]"|0.007731118239462376|1.0
1|It's like a really sexy party in your mouth, where you're outrageously flirting with the hottest person at the party.|0.9666666666666668|0.8333333333333334|0.9|"The text is consistently rated as very positive, as it describes a pleasurable and exciting experience using words like ""sexy"" and ""outrageously flirting."""|['like', 'realli', 'sexi', 'parti', 'mouth', ',', 'outrag', 'flirt', 'hottest', 'person', 'parti', '.']|[0.         0.         0.         ... 0.96666667 0.83333333 0.9       ]|0.9992665648460388|1.0
0|Never been to Hard Rock Casino before, WILL NEVER EVER STEP FORWARD IN IT AGAIN!|-0.8666666666666667|0.8666666666666667|0.8000000000000002|The majority of explanations indicate a strong negative sentiment towards the Hard Rock Casino, with users confidently expressing their decision to never visit the establishment again.|['never', 'hard', 'rock', 'casino', ',', 'never', 'ever', 'step', 'forward']|"[ 0.          0.          0.         ... -0.86666667  0.86666667
  0.8       ]"|0.001805939944460988|0.0
1|Best breakfast buffet!!!|1.0|0.8666666666666667|0.9|"The explanations indicate that the sentiment towards the breakfast buffet is very positive, with a high level of satisfaction, enjoyment, and enthusiasm expressed through the use of exclamation marks and positive superlatives like ""best."""|['best', 'breakfast', 'buffet']|[0.         0.         0.         ... 1.         0.86666667 0.9       ]|0.9988768696784973|0.0
0|say bye bye to your tip lady!|-0.7999999999999999|0.8000000000000002|0.8666666666666667|The overall sentiment of the text is negative, as it includes derogatory language, rudeness, and a lack of appreciation towards the recipient, implying a dismissive and disrespectful attitude.|['say', 'bye', 'bye', 'tip', 'ladi']|"[ 0.          0.          0.         ... -0.8         0.8
  0.86666667]"|0.005442474503070116|1.0
0|We'll never go again.|-0.8000000000000002|0.8666666666666667|0.8333333333333334|"The explanations indicate a highly negative sentiment, as expressed through phrases such as ""we'll never go again"" and a strong dislike or disappointment in the event."|"[""we'll"", 'never', 'go', '.']"|"[ 0.          0.          0.         ... -0.8         0.86666667
  0.83333333]"|0.0020788416732102633|0.0
1|Will be back again!|1.0|0.9|0.8666666666666667|"The phrase ""Will be back again!"" conveys a highly positive and confident intention to return, indicating a positive and satisfying experience."|['back']|[0.         0.         0.         ... 1.         0.9        0.86666667]|0.9992490410804749|1.0
1|Food arrived quickly!|1.0|0.9|1.0|The average explanation suggests that the user is satisfied and expresses positive sentiment towards the prompt due to the promptness of the food arrival.|['food', 'arriv', 'quickli']|[0.  0.  0.  ... 1.  0.9 1. ]|0.9988898634910583|2.0
0|It was not good.|-0.6|0.8166666666666668|0.8666666666666667|"In summary, the phrase ""not good"" is a clear indicator of a negative sentiment due to the use of the negative word ""not"" intensifying the negativity of the adjective ""good""."|['good', '.']|"[ 0.          0.          0.         ... -0.6         0.81666667
  0.86666667]"|0.019689101725816727|2.0
